[0.019s][info][class,load] opened: /home/loco/.asdf/installs/java/graalvm-22.1.0+java11/lib/modules
[0.159s][info][class,load] java.lang.WeakPairMap$Pair$Lookup source: jrt:/java.base
[0.161s][info][class,load] java.util.function.Predicate source: shared objects file
[0.161s][info][class,load] java.lang.invoke.BootstrapMethodInvoker source: shared objects file
[0.161s][info][class,load] java.lang.invoke.Invokers$Holder source: shared objects file
[0.163s][info][class,load] jdk.internal.misc.JavaLangInvokeAccess source: shared objects file
[0.163s][info][class,load] java.lang.invoke.MethodHandleImpl$1 source: shared objects file
[0.163s][info][class,load] java.lang.invoke.AbstractValidatingLambdaMetafactory source: shared objects file
[0.163s][info][class,load] java.lang.invoke.InnerClassLambdaMetafactory source: shared objects file
[0.164s][info][class,load] jdk.internal.org.objectweb.asm.Type source: shared objects file
[0.164s][info][class,load] sun.security.action.GetBooleanAction source: shared objects file
[0.164s][info][class,load] java.lang.invoke.MethodHandleInfo source: shared objects file
[0.164s][info][class,load] java.lang.invoke.InfoFromMemberName source: shared objects file
[0.165s][info][class,load] sun.invoke.util.BytecodeDescriptor source: shared objects file
[0.165s][info][class,load] jdk.internal.org.objectweb.asm.ClassVisitor source: shared objects file
[0.165s][info][class,load] jdk.internal.org.objectweb.asm.ClassWriter source: shared objects file
[0.166s][info][class,load] jdk.internal.org.objectweb.asm.ByteVector source: shared objects file
[0.166s][info][class,load] jdk.internal.org.objectweb.asm.Item source: shared objects file
[0.166s][info][class,load] jdk.internal.org.objectweb.asm.MethodVisitor source: shared objects file
[0.166s][info][class,load] jdk.internal.org.objectweb.asm.MethodWriter source: shared objects file
[0.166s][info][class,load] jdk.internal.org.objectweb.asm.Label source: shared objects file
[0.167s][info][class,load] jdk.internal.org.objectweb.asm.Frame source: shared objects file
[0.167s][info][class,load] jdk.internal.org.objectweb.asm.FieldVisitor source: shared objects file
[0.167s][info][class,load] jdk.internal.org.objectweb.asm.FieldWriter source: shared objects file
[0.168s][info][class,load] jdk.internal.org.objectweb.asm.AnnotationVisitor source: shared objects file
[0.168s][info][class,load] jdk.internal.org.objectweb.asm.AnnotationWriter source: shared objects file
[0.168s][info][class,load] java.lang.invoke.TypeConvertingMethodAdapter source: shared objects file
[0.168s][info][class,load] java.lang.invoke.InnerClassLambdaMetafactory$ForwardingMethodGenerator source: shared objects file
[0.169s][info][class,load] jdk.internal.module.DefaultRoots$$Lambda$1/0x0000000840060040 source: jdk.internal.module.DefaultRoots
[0.170s][info][class,load] java.lang.NoSuchFieldException source: shared objects file
[0.170s][info][class,load] sun.invoke.util.VerifyType source: shared objects file
[0.170s][info][class,load] java.lang.invoke.DirectMethodHandle$1 source: shared objects file
[0.171s][info][class,load] java.lang.invoke.DirectMethodHandle$StaticAccessor source: shared objects file
[0.171s][info][class,load] jdk.internal.ref.CleanerFactory source: shared objects file
[0.171s][info][class,load] java.util.concurrent.ThreadFactory source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.CleanerFactory$1 source: shared objects file
[0.172s][info][class,load] java.lang.ref.Cleaner source: shared objects file
[0.172s][info][class,load] java.util.function.Function source: shared objects file
[0.172s][info][class,load] java.lang.ref.Cleaner$1 source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.CleanerImpl source: shared objects file
[0.172s][info][class,load] java.lang.ref.Cleaner$Cleanable source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.PhantomCleanable source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.CleanerImpl$PhantomCleanableRef source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.WeakCleanable source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.CleanerImpl$WeakCleanableRef source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.SoftCleanable source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.CleanerImpl$SoftCleanableRef source: shared objects file
[0.172s][info][class,load] jdk.internal.ref.CleanerImpl$CleanerCleanable source: shared objects file
[0.173s][info][class,load] jdk.internal.misc.InnocuousThread source: shared objects file
[0.174s][info][class,load] java.util.stream.ReferencePipeline$StatelessOp source: shared objects file
[0.174s][info][class,load] java.util.stream.ReferencePipeline$2 source: shared objects file
[0.174s][info][class,load] java.util.stream.StreamShape source: shared objects file
[0.177s][info][class,load] jdk.internal.module.DefaultRoots$$Lambda$2/0x0000000840060440 source: jdk.internal.module.DefaultRoots
[0.177s][info][class,load] java.util.stream.ReferencePipeline$3 source: shared objects file
[0.180s][info][class,load] jdk.internal.module.DefaultRoots$$Lambda$3/0x0000000840060840 source: jdk.internal.module.DefaultRoots
[0.183s][info][class,load] jdk.internal.module.DefaultRoots$$Lambda$4/0x0000000840060c40 source: jdk.internal.module.DefaultRoots
[0.184s][info][class,load] java.util.stream.Collectors source: shared objects file
[0.184s][info][class,load] java.util.stream.Collector$Characteristics source: shared objects file
[0.184s][info][class,load] java.util.EnumSet source: shared objects file
[0.184s][info][class,load] java.util.RegularEnumSet source: shared objects file
[0.184s][info][class,load] java.util.Collections$UnmodifiableCollection source: shared objects file
[0.185s][info][class,load] java.util.Collections$UnmodifiableSet source: shared objects file
[0.185s][info][class,load] java.util.stream.Collector source: shared objects file
[0.185s][info][class,load] java.util.stream.Collectors$CollectorImpl source: shared objects file
[0.186s][info][class,load] java.lang.invoke.DirectMethodHandle$Constructor source: shared objects file
[0.187s][info][class,load] java.util.stream.Collectors$$Lambda$5/0x0000000840061040 source: java.util.stream.Collectors
[0.189s][info][class,load] java.lang.invoke.DirectMethodHandle$Interface source: jrt:/java.base
[0.189s][info][class,load] java.util.function.BiConsumer source: shared objects file
[0.190s][info][class,load] java.util.stream.Collectors$$Lambda$6/0x0000000840061440 source: java.util.stream.Collectors
[0.191s][info][class,load] java.util.function.BiFunction source: shared objects file
[0.191s][info][class,load] java.util.function.BinaryOperator source: shared objects file
[0.193s][info][class,load] java.util.stream.Collectors$$Lambda$7/0x0000000840061840 source: java.util.stream.Collectors
[0.194s][info][class,load] java.util.stream.Collectors$$Lambda$8/0x0000000840061c40 source: java.util.stream.Collectors
[0.195s][info][class,load] java.util.stream.ReduceOps source: shared objects file
[0.195s][info][class,load] java.util.stream.TerminalOp source: shared objects file
[0.195s][info][class,load] java.util.stream.ReduceOps$ReduceOp source: shared objects file
[0.195s][info][class,load] java.util.stream.ReduceOps$3 source: shared objects file
[0.195s][info][class,load] java.util.stream.ReduceOps$Box source: shared objects file
[0.195s][info][class,load] java.util.function.Consumer source: shared objects file
[0.195s][info][class,load] java.util.stream.Sink source: shared objects file
[0.195s][info][class,load] java.util.stream.TerminalSink source: shared objects file
[0.195s][info][class,load] java.util.stream.ReduceOps$AccumulatingSink source: shared objects file
[0.196s][info][class,load] java.util.stream.ReduceOps$3ReducingSink source: shared objects file
[0.196s][info][class,load] java.util.stream.Sink$ChainedReference source: shared objects file
[0.196s][info][class,load] java.util.stream.ReferencePipeline$3$1 source: shared objects file
[0.196s][info][class,load] java.util.stream.ReferencePipeline$2$1 source: shared objects file
[0.197s][info][class,load] jdk.internal.module.DefaultRoots$$Lambda$9/0x0000000840062040 source: jdk.internal.module.DefaultRoots
[0.198s][info][class,load] java.util.stream.FindOps source: shared objects file
[0.198s][info][class,load] java.util.stream.FindOps$FindSink source: shared objects file
[0.198s][info][class,load] java.util.stream.FindOps$FindSink$OfRef source: shared objects file
[0.198s][info][class,load] java.util.stream.FindOps$FindOp source: shared objects file
[0.200s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$10/0x0000000840062440 source: java.util.stream.FindOps$FindSink$OfRef
[0.201s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$11/0x0000000840062840 source: java.util.stream.FindOps$FindSink$OfRef
[0.203s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$12/0x0000000840062c40 source: java.util.stream.FindOps$FindSink$OfRef
[0.203s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$13/0x0000000840063040 source: java.util.stream.FindOps$FindSink$OfRef
[0.203s][info][class,load] java.util.ImmutableCollections$Set12$1 source: shared objects file
[0.206s][info][class,load] java.lang.module.Resolver source: jrt:/java.base
[0.206s][info][class,load] java.nio.file.Watchable source: shared objects file
[0.206s][info][class,load] java.nio.file.Path source: shared objects file
[0.206s][info][class,load] java.lang.module.ModuleFinder$1 source: jrt:/java.base
[0.206s][info][class,load] java.util.ListIterator source: shared objects file
[0.206s][info][class,load] java.util.ImmutableCollections$ListItr source: shared objects file
[0.208s][info][class,load] java.lang.ModuleLayer source: shared objects file
[0.208s][info][class,load] java.util.HashMap$Values source: shared objects file
[0.208s][info][class,load] java.util.HashMap$ValueIterator source: shared objects file
[0.209s][info][class,load] java.util.LinkedHashSet source: jrt:/java.base
[0.210s][info][class,load] java.util.Collections$UnmodifiableCollection$1 source: shared objects file
[0.211s][info][class,load] java.util.ArrayList$Itr source: shared objects file
[0.220s][info][class,load] java.util.ImmutableCollections$SubList source: shared objects file
[0.220s][info][class,load] jdk.internal.module.ModuleLoaderMap source: shared objects file
[0.221s][info][class,load] jdk.internal.module.ModuleLoaderMap$Mapper source: shared objects file
[0.221s][info][class,load] java.util.concurrent.ConcurrentHashMap$ForwardingNode source: shared objects file
[0.227s][info][class,load] java.util.concurrent.CopyOnWriteArrayList source: shared objects file
[0.227s][info][class,load] jdk.internal.module.ServicesCatalog$ServiceProvider source: shared objects file
